state,district,month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,E,DU,BU,U,T,activity_ratio,zero_month_ratio,avg_monthly_enrolment,monthly_valatility,peak_load_ratio,biometric_burden,update_dominant,enrollment_update_balance,DEI,ASS,UBS,SRS
Jharkhand,gumla,6,228,131,10,0.0,0.0,3319.0,5738.0,369,0.0,9057.0,9057.0,9426.0,1.0,0.0,1116.8333333333333,0.39209851096009807,1.692242530870231,0.5767645060788493,1,0.07277446540470683,0.7598806130616853,0.5626038268019552,0.9241710188713637,0.6653917661577333
Jharkhand,hazaribag,9,120,67,0,90.0,1527.0,128.0,533.0,187,1617.0,661.0,2278.0,2465.0,1.0,0.0,141.5,0.2683352491184333,1.2404875463698992,0.2955237343556207,1,0.05998940116587175,0.806291227675415,0.7374511491162024,0.7173375826375088,0.5342761447391076
Jharkhand,hazaribagh,4,169,65,14,0.0,0.0,7363.0,5568.0,248,0.0,12931.0,12931.0,13179.0,1.0,0.0,1240.8,0.2818574063483608,1.3718547165396031,0.49589939857845816,1,0.07641052800118237,0.8064059976012491,0.5403804094510773,0.8647002388943205,0.5486016078994962
Jharkhand,jamtara,9,1140,424,1,273.0,5655.0,1424.0,1935.0,1565,5928.0,3359.0,9287.0,10852.0,1.0,0.0,1112.5,0.17274909649830325,1.1467216146246104,0.375434079750928,1,0.11755692925450414,0.8568151452786112,0.5633806604280951,0.7761062001017329,0.43301153993386476
Jharkhand,khunti,6,91,148,11,0.0,0.0,1719.0,2694.0,250,0.0,4413.0,4413.0,4663.0,1.0,0.0,440.6666666666667,0.2357792335566269,1.2571468511917243,0.6604762022990789,1,0.061601547028261226,0.7997885544988852,0.6838197506961624,0.9857352710105731,0.4997860856716462
Jharkhand,kodarma,9,59,48,0,37.0,514.0,88.0,195.0,107,551.0,283.0,834.0,941.0,1.0,0.0,77.5,0.2738493665498832,1.3898626243486498,0.37627811860940696,1,0.07342491710090004,0.7800540818261411,0.7489243842099602,0.7767269332064832,0.5401178373613073
Jharkhand,koderma,9,767,401,0,274.0,2459.0,1310.0,1290.0,1168,2733.0,2600.0,5333.0,6501.0,1.0,0.0,805.5,0.27494872391904296,1.3602292086108099,0.48456162080863485,1,0.12474833514015797,0.7957269578497317,0.6184163350184647,0.8563620754018091,0.5412825038582434
Jharkhand,latehar,9,600,384,1,634.0,6949.0,1893.0,1916.0,985,7583.0,3809.0,11392.0,12377.0,1.0,0.0,652.25,0.3128291138488719,1.2888289184006818,0.3550234647020235,1,0.06176171199962124,0.8088937512480543,0.6458893549890645,0.7610955826142876,0.5814132404865613
Jharkhand,lohardaga,4,187,104,17,0.0,0.0,3098.0,4422.0,308,0.0,7520.0,7520.0,7828.0,1.0,0.0,493.1666666666667,0.28595811663646814,1.3531810097140513,0.6692967307806824,1,0.08096866876453687,0.7772874266029803,0.6744081125333142,0.9922221690661794,0.5529459276086099
Jharkhand,pakaur,9,105,67,0,63.0,641.0,95.0,191.0,172,704.0,286.0,990.0,1162.0,1.0,0.0,74.25,0.29739647872499725,1.439900867410161,0.21562606618901398,1,0.09200743494423792,0.7629866090539643,0.749507009429565,0.6585782884117255,0.5650638043592036
Jharkhand,pakur,4,579,372,11,0.0,0.0,4133.0,2273.0,962,0.0,6406.0,6406.0,7368.0,1.0,0.0,989.1428571428571,0.2506134950425673,1.5801117402227305,0.5320377472314388,1,0.1298136413063857,0.7879490172676563,0.5854948088733181,0.8912775334519849,0.5155016007936037
Jharkhand,palamau,9,78,23,0,27.0,566.0,30.0,149.0,101,593.0,179.0,772.0,873.0,1.0,0.0,71.5,0.2896827885441212,1.294278675061593,0.30264330264330264,1,0.07829181494661921,0.7858088912646995,0.75,0.722573540299053,0.5568918697604677
Jharkhand,palamu,9,1933,642,18,1637.0,12529.0,4082.0,3616.0,2593,14166.0,7698.0,21864.0,24457.0,1.0,0.0,2151.5,0.3034038187503745,1.2948668467773061,0.37924321821663826,1,0.08303743728290236,0.8551131576714122,0.3771198594528701,0.7789075620562107,0.5714280202725495
Jharkhand,pashchimi singhbhum,9,91,96,1,41.0,1471.0,271.0,907.0,188,1512.0,1178.0,2690.0,2878.0,1.0,0.0,149.75,0.17274490185212227,1.2127792115333274,0.3888888888888889,1,0.05330604253804396,0.82851944078119,0.7359721774048976,0.7860012960041642,0.433007096097847
Jharkhand,purbi singhbhum,9,271,70,0,16.0,1097.0,209.0,1508.0,341,1113.0,1717.0,2830.0,3171.0,1.0,0.0,246.5,0.26188887726521376,1.2395028552233793,0.5544772019776598,1,0.08280147799798455,0.8051777939692725,0.7186278727905059,0.9077802243809603,0.5274468155920482
Jharkhand,ramgarh,9,581,392,4,471.0,4428.0,1390.0,1577.0,977,4899.0,2967.0,7866.0,8843.0,1.0,0.0,744.75,0.2648124917132613,1.2726917603727783,0.37814972611077297,1,0.08312173888780379,0.8159548704016817,0.6293069448926176,0.7781033730747735,0.5305441121519485
Jharkhand,ranchi,4,552,481,87,606.0,5520.0,12941.0,20668.0,1120,6126.0,33609.0,39735.0,40855.0,1.0,0.0,2037.857142857143,0.30075504800601716,1.4314136702170257,0.6641135791555947,1,0.07139925522543446,0.8102279998074641,0.39749253471421914,0.988410313997765,0.5686218949573797
Jharkhand,sahebganj,9,977,893,9,1022.0,11816.0,2556.0,2251.0,1879,12838.0,4807.0,17645.0,19524.0,1.0,0.0,1580.25,0.1792256438559865,1.130720562899046,0.3245418326693227,1,0.09151452852861548,0.880913002893054,0.4795274461295758,0.7386784179311245,0.43987283721072695
Jharkhand,sahibganj,9,53,68,0,59.0,557.0,46.0,114.0,121,616.0,160.0,776.0,897.0,1.0,0.0,91.25,0.24436885398423772,1.2735320153437593,0.3449074074074074,1,0.10770138683977575,0.7943826699495509,0.7464594313577857,0.7536559113370266,0.5088859865902011
Jharkhand,seraikela-kharsawan,9,820,436,3,390.0,6197.0,2144.0,4226.0,1259,6587.0,6370.0,12957.0,14216.0,1.0,0.0,1062.5,0.23179246786893248,1.2078940829872573,0.5041461916461917,1,0.07542682710396478,0.8463709363474241,0.5723441253450934,0.870765193622106,0.49556247962883476
Jharkhand,simdega,9,622,288,0,379.0,5607.0,1457.0,3849.0,910,5986.0,5306.0,11292.0,12202.0,1.0,0.0,519.75,0.2854427519243673,1.3494802034948021,0.5094311948135762,1,0.05748175182481752,0.8053996151595719,0.6696425370191101,0.8746519535641983,0.5523999468104408
Jharkhand,west singhbhum,7,320,440,16,0.0,0.0,5416.0,9862.0,776,0.0,15278.0,15278.0,16054.0,1.0,0.0,1369.6,0.2339094411237499,1.3138857482321828,0.5508624048893538,1,0.06561523867926336,0.8430651023911521,0.5172905238248897,0.9051217872756949,0.49780521515229814
