state,district,month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,E,DU,BU,U,T,activity_ratio,zero_month_ratio,avg_monthly_enrolment,monthly_valatility,peak_load_ratio,biometric_burden,update_dominant,enrollment_update_balance,DEI,ASS,UBS,SRS
Maharashtra,hingoli,1,174,43,9,50.0,467.0,1056,1469,226,517.0,2525,3042.0,3268.0,1.0,0.0,1004.0,0.7012865562129221,2.528323615042131,0.6047740110616303,1,0.03664025562214635,0.5693651159218426,0.6692601291837933,0.3112709844048432,0.75
Maharashtra,jalgaon,1,543,98,53,98.0,1135.0,2691,3925,694,1233.0,6616,7849.0,8543.0,1.0,0.0,1854.2222222222222,0.4835231229223554,1.6738632405137976,0.764644557094195,1,0.02618571648250258,0.6339079813311589,0.579034281577278,0.5807840786246707,0.36092316929710994
Maharashtra,jalna,1,303,90,0,32.0,426.0,1475,2119,393,458.0,3594,4052.0,4445.0,1.0,0.0,1171.3333333333333,0.5149607565411984,1.5815451555608435,0.6908468162267754,1,0.029862922895190828,0.7517777613810004,0.6515026636198347,0.4563743109645295,0.4170926311226732
Maharashtra,kolhapur,1,384,55,2,55.0,1170.0,2026,2656,441,1225.0,4682,5907.0,6348.0,1.0,0.0,1577.0,0.5304434242853927,1.6564131229307306,0.6320725530579594,1,0.027123016726146965,0.7874961905858128,0.6084531903303172,0.35729143472357744,0.44475543568866793
Maharashtra,latur,1,368,87,9,59.0,1015.0,1071,2094,464,1074.0,3165,4239.0,4703.0,1.0,0.0,1179.25,0.4918720119489727,1.9236150102938425,0.6485513566182883,1,0.027588667415309753,0.6657673830688154,0.6506625444820975,0.3850717447731866,0.3758400873181077
Maharashtra,mumbai,1,734,316,9,125.0,2539.0,3272,8065,1059,2664.0,11337,14001.0,15060.0,1.0,0.0,3054.8571428571427,0.44334716900229715,1.5172642797098181,0.7258795698690471,1,0.037372005599509255,0.8517403637446351,0.4516225290390654,0.5154332562642245,0.2891409945514349
Maharashtra,mumbai suburban,1,463,193,15,241.0,1847.0,3067,1837,671,2088.0,4904,6992.0,7663.0,1.0,0.0,2313.222222222222,0.44767878786579834,1.5954364070410292,0.5950833016195188,1,0.05215141168778792,0.7559635279117305,0.5303250583072159,0.29493418471444394,0.2968802761826862
Maharashtra,nagpur,1,562,65,4,158.0,1629.0,2157,3838,631,1787.0,5995,7782.0,8413.0,1.0,0.0,1660.7777777777778,0.4303426657355843,1.600393827877849,0.7386065230891705,1,0.026805761795109073,0.8121261119291056,0.599562666402545,0.536888618915252,0.2659059139898298
Maharashtra,nanded,1,506,137,18,94.0,1301.0,2083,2830,661,1395.0,4913,6308.0,6969.0,1.0,0.0,1640.111111111111,0.6776053215442907,2.521293975157029,0.6362973795957988,1,0.02309820453357619,0.5519554405601504,0.601755819520006,0.3644137352411675,0.7076888571567095
Maharashtra,nandurbar,1,253,85,0,29.0,313.0,926,1684,338,342.0,2610,2952.0,3290.0,1.0,0.0,1388.4444444444443,0.48940104472812157,1.670379716750318,0.8650205400347938,1,0.04367581472730577,0.7214888882442277,0.628462764740701,0.75,0.3714252226159303
Maharashtra,nashik,1,1086,330,30,160.0,1647.0,3780,6565,1446,1807.0,10345,12152.0,13598.0,1.0,0.0,3430.625,0.48254479330149297,1.674786073153619,0.7476803484686401,1,0.030958198254293766,0.7159127215710216,0.4117459267486859,0.5521854626123586,0.35917519268544434
Maharashtra,palghar,1,352,142,6,117.0,1213.0,2416,1368,500,1330.0,3784,5114.0,5614.0,1.0,0.0,1373.3333333333333,0.5536102046752283,1.777509422202312,0.6460470291421054,1,0.040123486847871606,0.6996482607101353,0.6300663605685219,0.3808498973860619,0.4861474056602285
Maharashtra,parbhani,1,305,84,0,77.0,791.0,1190,1814,389,868.0,3004,3872.0,4261.0,1.0,0.0,864.0,0.5953367890761704,2.0951261222744764,0.6316973015252249,1,0.02187169505636687,0.6652780999099924,0.6841169728827229,0.35665882787880304,0.5607000840849514
Maharashtra,pune,1,1467,486,30,457.0,4163.0,7389,7090,1983,4620.0,14479,19099.0,21082.0,1.0,0.0,4240.666666666667,0.4557888898572509,1.6983827377632879,0.6460299342475443,1,0.03483516593846207,0.783206711748644,0.32578405223949225,0.38082107845697916,0.3113705546092812
Maharashtra,raigad,1,408,88,7,95.0,1255.0,1485,2104,503,1350.0,3589,4939.0,5442.0,1.0,0.0,1306.0,0.5670412790205734,1.9106899526196697,0.6249273058581786,1,0.03265367353827306,0.6696009488678085,0.6372117949189595,0.3452458282652982,0.5101446386219672
Maharashtra,ratnagiri,1,156,9,1,28.0,508.0,773,1775,166,536.0,2548,3084.0,3250.0,1.0,0.0,536.0,0.543875572036837,1.6454185788890647,0.714682807989096,1,0.01696470960595031,0.8053311846131201,0.7189244352630723,0.49655752202551384,0.4687545864996837
Maharashtra,sangli,1,361,82,34,44.0,897.0,1495,2535,477,941.0,4030,4971.0,5448.0,1.0,0.0,1172.25,0.5586695813253745,1.8516484601860814,0.7383639193815348,1,0.026464537576087663,0.5715606936909784,0.651405386667044,0.5364796325351042,0.49518696846756405
Maharashtra,satara,1,449,48,6,49.0,1115.0,1716,2186,503,1164.0,3902,5066.0,5569.0,1.0,0.0,822.2222222222222,0.6687128992186144,2.2868993204188737,0.7298466583137075,1,0.019884936086053403,0.6001912779599311,0.6885504437008162,0.5221210565394945,0.6918008109247731
Maharashtra,sindhudurg,1,59,2,0,14.0,248.0,477,666,61,262.0,1143,1405.0,1466.0,1.0,0.0,243.16666666666666,0.5237596628519449,1.6355804278192998,0.6514545636309107,1,0.01790557539609489,0.8433729300416056,0.75,0.38996603158555027,0.4328135927612091
Maharashtra,solapur,1,820,193,1,79.0,1537.0,3098,3803,1014,1616.0,6901,8517.0,9531.0,1.0,0.0,1718.6666666666667,0.6799161333352417,2.544049228218449,0.6167531030478773,1,0.02357175838795262,0.5744026732493209,0.5934194794444956,0.3314655870210108,0.7118175729580187
Maharashtra,thane,1,1070,446,31,376.0,3740.0,4211,7908,1547,4116.0,12119,16235.0,17782.0,1.0,0.0,4954.8,0.4526680027411486,1.8210173668604877,0.6289682505026086,1,0.04147754764459966,0.7970571943571707,0.25,0.3520581368594625,0.3057944812999743
Maharashtra,wardha,1,191,11,1,23.0,266.0,717,1565,203,289.0,2282,2571.0,2774.0,1.0,0.0,442.8333333333333,0.43117473884726176,1.4010167636384585,0.7837095767720148,1,0.019132726539547208,0.8105207641194945,0.7288113110103361,0.6129242856374403,0.2673925748323442
Maharashtra,washim,1,245,16,1,19.0,389.0,1033,1908,262,408.0,2941,3349.0,3611.0,1.0,0.0,523.25,0.5781080901942585,2.193611382340633,0.729817690989335,1,0.018246966104059143,0.6957470381210381,0.7202774692427962,0.5220722228211101,0.5299176544693953
Maharashtra,yavatmal,1,492,66,6,50.0,878.0,1122,3426,564,928.0,4548,5476.0,6040.0,1.0,0.0,1194.0,0.6956636632339035,2.570073562100001,0.6300867967054419,1,0.016024291430057288,0.5690557562236395,0.6490972698781031,0.35394380533082703,0.7399536054028917
