state,district,DEI,ASS,UBS,SRS
Uttar Pradesh,kaushambi,0.742980853741688,0.6851894552573128,0.6556403119222332,0.426037328047253
Uttar Pradesh,kheri,0.623948167794255,0.4065711704250272,0.5884040102649168,0.6644371509082103
Uttar Pradesh,kushinagar,0.7581428084395625,0.5811267082031397,0.5277566847973821,0.5183352058392816
Uttar Pradesh,lalitpur,0.5678671151245342,0.7194190630361244,0.682721084432025,0.5098514085103184
Uttar Pradesh,lucknow,0.7837809260382563,0.4275966570041034,0.502732473930672,0.3881443924440651
Uttar Pradesh,maharajganj,0.6433293103789108,0.5572224522832512,0.46216541118105703,0.5961891428756239
Uttar Pradesh,mahoba,0.6986066262035933,0.75,0.4712967302237637,0.5533788767754914
Uttar Pradesh,mainpuri,0.620733256820054,0.6044556808342431,0.5258644615662852,0.7014879397218401
Uttar Pradesh,mathura,0.7287670649015866,0.5926323739788427,0.4077093052329135,0.400522588565293
Uttar Pradesh,mau,0.692132356399829,0.625978805104845,0.3154127249750528,0.5619310168954645
Uttar Pradesh,meerut,0.763344110582733,0.4225238113164928,0.5006386442126636,0.36479710874825805
Uttar Pradesh,mirzapur,0.7917299898695511,0.6205906712344238,0.42974753352756434,0.4066992998959388
Uttar Pradesh,moradabad,0.8136013470440979,0.4666798428892318,0.4402244008341728,0.4264855850576561
Uttar Pradesh,muzaffarnagar,0.7808501261136177,0.5863148458381959,0.5473076701005062,0.35192583408963496
Uttar Pradesh,pilibhit,0.7473719002892569,0.5967479827830692,0.5330138795427508,0.35002378667141987
Uttar Pradesh,pratapgarh,0.6207913342714128,0.5450862101419267,0.47352246758877764,0.5215830294945303
Uttar Pradesh,prayagraj,0.828159648382243,0.5002164665135714,0.6262027272304691,0.4245304964066037
Uttar Pradesh,raebareli,0.6969640072052856,0.5665681587170124,0.4519139599821693,0.5179690848339247
Uttar Pradesh,rampur,0.7697597721933195,0.4877617989935875,0.47823036233311955,0.2707181037069601
Uttar Pradesh,saharanpur,0.8678047405752978,0.504059531428428,0.5494565631947281,0.3382922998432273
Uttar Pradesh,sambhal,0.613618122216462,0.628321618147692,0.43582392854595214,0.6946920677369767
Uttar Pradesh,sant kabir nagar,0.7271673515699403,0.6616957798441441,0.49690637176579294,0.5589569997117768
Uttar Pradesh,shahjahanpur,0.7732302405336625,0.4268217696294344,0.4602657398193942,0.43553192770479665
Uttar Pradesh,shamli,0.6989267973335789,0.643628893035963,0.657299105665764,0.4107910186813597
Uttar Pradesh,shrawasti,0.4521117929303033,0.69936565899936,0.5579519882845865,0.5842843295727792
Uttar Pradesh,siddharthnagar,0.5380601795934441,0.515667156069219,0.6059619170397248,0.6584917461928228
Uttar Pradesh,sitapur,0.8108431513397687,0.2982908557015397,0.75,0.34790618367115284
Uttar Pradesh,sonbhadra,0.7417126400759153,0.6940245830666717,0.5225985182301749,0.4678565589003748
Uttar Pradesh,sultanpur,0.6595593027479125,0.6351002020354126,0.6279032236494793,0.6465526658682137
Uttar Pradesh,unnao,0.6864943162176088,0.531599405187667,0.4796643132022893,0.4431080339070791
Uttar Pradesh,varanasi,0.7497674941593127,0.42308850656928804,0.6136928485910537,0.5703400897063511
