state,district,month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,E,DU,BU,U,T,activity_ratio,zero_month_ratio,avg_monthly_enrolment,monthly_valatility,peak_load_ratio,biometric_burden,update_dominant,enrollment_update_balance,DEI,ASS,UBS,SRS
Chhattisgarh,kanker,9,464,102,0,276.0,2955.0,791.0,2668.0,566,3231.0,3459.0,6690.0,7256.0,1.0,0.0,426.25,0.5364627682641327,1.8022781941434904,0.5470801267541874,1,0.03389459873168598,0.7822206753054604,0.6318123201136321,0.8445066536284016,0.6528397362489831
Chhattisgarh,kawardha,9,585,74,0,423.0,6959.0,1035.0,2506.0,659,7382.0,3541.0,10923.0,11582.0,1.0,0.0,535.5,0.42904998765808294,1.705533626956429,0.46734935013784956,1,0.03264397945654327,0.8276548687432456,0.6011849138414384,0.7942986828028961,0.5201932859462537
Chhattisgarh,khairagarh chhuikhadan gandai,9,45,15,0,63.0,840.0,13.0,100.0,60,903.0,113.0,1016.0,1076.0,1.0,0.0,61.5,0.4210111345721591,1.6271868087673436,0.05225301459699598,1,0.04946712246129097,0.8102116630905503,0.7340672074159907,0.5329047068618807,0.5102659260889214
Chhattisgarh,kondagaon,9,612,267,1,259.0,3698.0,707.0,3056.0,880,3957.0,3763.0,7720.0,8600.0,1.0,0.0,759.5,0.4939160408510067,1.7400772118344037,0.4964548344022117,1,0.05404828408262022,0.8114523862575787,0.5383882181437596,0.8126269541031892,0.6002978289311947
Chhattisgarh,korba,9,1088,159,3,501.0,6418.0,3907.0,5545.0,1250,6919.0,9452.0,16371.0,17621.0,1.0,0.0,885.5,0.21797855711175013,1.3693216174143499,0.5406338037661584,1,0.045568578008208,0.9250734428729908,0.5030650768138153,0.840447282702264,0.259536445444415
Chhattisgarh,koriya,9,431,148,0,285.0,3628.0,1107.0,3030.0,579,3913.0,4137.0,8050.0,8629.0,1.0,0.0,440.75,0.4049937414037835,1.6807219294042486,0.5547439213657527,1,0.03519805142948411,0.8284293681749777,0.6277473554367734,0.8493326893526203,0.4904856882540902
Chhattisgarh,mahasamund,9,998,194,2,480.0,7784.0,1314.0,4122.0,1194,8264.0,5436.0,13700.0,14894.0,1.0,0.0,840.25,0.45044632866379974,1.697587923869983,0.48473137834356295,1,0.040718171135044764,0.83464084556147,0.5157505700295294,0.8052444731498289,0.5466161070282657
Chhattisgarh,manendragarh–chirmiri–bharatpur,9,58,35,0,66.0,770.0,9.0,118.0,93,836.0,127.0,963.0,1056.0,1.0,0.0,73.5,0.47050460344934386,1.759493670886076,0.052094920281794584,1,0.05168776371308017,0.7804932209796425,0.7307030987179008,0.5328051518957538,0.5713865201437912
Chhattisgarh,mohalla-manpur-ambagarh chowki,9,1,0,0,2.0,11.0,0.0,6.0,1,13.0,6.0,19.0,20.0,1.0,0.0,4.666666666666667,0.5933506174954192,1.7734806629834254,0.38323353293413176,1,0.07734806629834254,0.7526423731037866,0.75,0.7413293693789199,0.7230918163395526
Chhattisgarh,mohla-manpur-ambagarh chouki,9,49,35,2,393.0,2425.0,53.0,221.0,86,2818.0,274.0,3092.0,3178.0,1.0,0.0,64.75,0.4896047358590143,1.73642762561851,0.06295244854506743,1,0.018050038330197225,0.7777478933815869,0.7331560946435913,0.5396423418168138,0.5949737017637056
Chhattisgarh,mungeli,9,801,112,1,306.0,5050.0,1303.0,4512.0,914,5356.0,5815.0,11171.0,12085.0,1.0,0.0,739.25,0.5075941713470183,1.8258442283473768,0.5629168579375152,1,0.038391129922231024,0.8047389655208856,0.5440651515717864,0.8544793413528677,0.6171892588600766
Chhattisgarh,narayanpur,9,140,102,0,110.0,1119.0,534.0,1264.0,242,1229.0,1798.0,3027.0,3269.0,1.0,0.0,190.5,0.535670023544943,1.885982750157773,0.6547151640862287,1,0.05343243811794404,0.7626018566332589,0.6979030389115239,0.9122864626747111,0.6518607580268063
Chhattisgarh,raigarh,7,1318,181,23,423.0,3506.0,3562.0,18589.0,1522,3929.0,22151.0,26080.0,27602.0,1.0,0.0,991.2,0.21025625380137322,1.3549544308706614,0.6548579075254428,1,0.028265407384594328,0.9308883662934797,0.4734328860314731,0.912376350905276,0.25
Chhattisgarh,raipur,3,49,15,36,1175.0,20034.0,2737.0,9682.0,100,21209.0,12419.0,33628.0,33728.0,1.0,0.0,1173.5,0.4170658471803643,1.781202832926971,0.584536562645552,1,0.034061883199814236,0.6876639719378328,0.4223264680596569,0.868093676360044,0.5053938022597743
Chhattisgarh,rajnandgaon,9,1061,132,1,1011.0,9708.0,3259.0,6638.0,1194,10719.0,9897.0,20616.0,21810.0,1.0,0.0,1046.25,0.42202242790907263,1.6249799274175418,0.5439046883178386,1,0.033601503034974466,0.8651495916354126,0.45800003737898554,0.8425070202730467,0.5115147948976377
Chhattisgarh,sakti,9,135,40,2,142.0,1289.0,36.0,258.0,177,1431.0,294.0,1725.0,1902.0,1.0,0.0,113.75,0.42022304357127466,1.460883036405887,0.1089840980451737,1,0.044054996127033307,0.8148053614649831,0.7194193174597241,0.5686293379710398,0.5092926948477877
Chhattisgarh,sarangarh-bilaigarh,9,22,4,3,63.0,1003.0,11.0,188.0,29,1066.0,199.0,1265.0,1294.0,1.0,0.0,46.5,0.5822182703508174,1.8948728996122362,0.11464058034732909,1,0.02003446790176648,0.7000537502773472,0.7382723432886031,0.5721913313499355,0.7093442313320941
Chhattisgarh,sukma,4,267,69,45,0.0,0.0,879.0,1508.0,381,0.0,2387.0,2387.0,2768.0,1.0,0.0,311.2857142857143,0.6151399893288203,2.4159096295125995,0.6910721269344656,1,0.0573768333464992,0.6301831008915202,0.6640416829087259,0.9351811265354697,0.75
Chhattisgarh,surajpur,9,823,177,2,434.0,7515.0,3617.0,2990.0,1002,7949.0,6607.0,14556.0,15558.0,1.0,0.0,744.25,0.3266214423948439,1.5561592664912132,0.5202298477037387,1,0.042122987237173504,0.8753326662576004,0.5426634396142489,0.8275985275015407,0.39370197958418895
Chhattisgarh,surguja,9,1128,225,0,769.0,12677.0,1666.0,4684.0,1353,13446.0,6350.0,19796.0,21149.0,1.0,0.0,889.0,0.4407755194822741,1.7157434540574885,0.40681708884984935,1,0.033723102601306815,0.8422578184520763,0.5020838784435391,0.7561803784575822,0.5346734080100805
Chhattisgarh,uttar bastar kanker,9,207,46,0,150.0,1962.0,313.0,1994.0,253,2112.0,2307.0,4419.0,4672.0,1.0,0.0,222.0,0.49829559809645674,1.7671850021799158,0.5409220603694248,1,0.03226275250690307,0.7880797368719004,0.6890722535790379,0.8406288033112591,0.6057062423362735
