state,district,month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,E,DU,BU,U,T,activity_ratio,zero_month_ratio,avg_monthly_enrolment,monthly_valatility,peak_load_ratio,biometric_burden,update_dominant,enrollment_update_balance,DEI,ASS,UBS,SRS
Haryana,karnal,1,180,6,0,49.0,430.0,647,1112,186,479.0,1759,2238.0,2424.0,1.0,0.0,785.1666666666666,0.47116032990954343,1.6334375492026363,0.7197145130452338,1,0.05298139859196113,0.7872892280206087,0.5506343212338503,0.7101934500421664,0.5713411071729466
Haryana,kurukshetra,1,111,11,0,42.0,438.0,242,578,122,480.0,820,1300.0,1422.0,1.0,0.0,468.1666666666667,0.4373812491044401,1.4396322365540701,0.7097407073545787,1,0.04730071060519314,0.7946005853139717,0.651510490697329,0.6955425500237085,0.4841701239445314
Haryana,mahendragarh,1,127,11,1,23.0,365.0,518,510,139,388.0,1028,1416.0,1555.0,1.0,0.0,509.1666666666667,0.4634792775960785,1.5517077234321075,0.6756117644574879,1,0.06059343885120393,0.7156820610958228,0.6384634151515794,0.6454092563112163,0.551519227286491
Haryana,nuh,1,402,49,2,58.0,1016.0,739,616,453,1074.0,1355,2429.0,2882.0,1.0,0.0,1437.142857142857,0.4583840794739736,1.7991008242444426,0.5941117673784644,1,0.08375655648988427,0.6233107404133361,0.34316157461987706,0.5256908312943596,0.5383704553406199
Haryana,palwal,1,259,26,0,59.0,611.0,772,651,285,670.0,1423,2093.0,2378.0,1.0,0.0,912.1666666666666,0.4676248889007413,1.4711004267359873,0.5189281418014877,1,0.06295218486525035,0.7346832770091765,0.5102202091775039,0.4152507630277885,0.5622174761700336
Haryana,panchkula,1,57,3,2,58.0,272.0,160,250,62,330.0,410,740.0,802.0,1.0,0.0,272.5,0.4415043437305682,1.3229521257333237,0.5557482531543759,1,0.039472731223292534,0.6139129315130464,0.713775802448183,0.46933721576519116,0.49481026582930054
Haryana,panipat,1,166,27,1,82.0,760.0,156,364,194,842.0,520,1362.0,1556.0,1.0,0.0,957.5714285714286,0.5403913165733273,1.9849443678334624,0.6170150548043278,1,0.06331110565389048,0.583787580597804,0.4957714443309623,0.5593343355471772,0.75
Haryana,rewari,1,109,10,1,40.0,410.0,473,460,120,450.0,933,1383.0,1503.0,1.0,0.0,468.5,0.4181400561024491,1.3382509657652857,0.5456546423268408,1,0.04680631410683362,0.7794987227719145,0.6514044169124042,0.4545103294545828,0.4345159097831486
Haryana,rohtak,1,121,16,0,13.0,189.0,405,688,137,202.0,1093,1295.0,1432.0,1.0,0.0,640.6666666666666,0.4512515338330915,1.530571862014379,0.7468133802816901,1,0.0633863201635776,0.7654942543295418,0.5966173069987484,0.75,0.519964062933894
Haryana,sirsa,1,162,18,0,30.0,387.0,517,1115,180,417.0,1632,2049.0,2229.0,1.0,0.0,643.0,0.4255889548702322,1.3731854213245756,0.6502828578123431,1,0.04127130157575498,0.8315294431991704,0.5958747905042747,0.6082026683402308,0.4537386895059906
Haryana,sonipat,1,262,13,2,46.0,408.0,618,817,277,454.0,1435,1889.0,2166.0,1.0,0.0,894.8333333333334,0.4617945300540916,1.5873829864833502,0.5938528057148228,1,0.05933842464163747,0.6588888318959757,0.5157360459935931,0.5253104327223099,0.5471715335000911
Haryana,yamunanagar,1,147,4,2,71.0,720.0,487,821,153,791.0,1308,2099.0,2252.0,1.0,0.0,679.6666666666666,0.43424384168378816,1.4179526243365441,0.6670331375947435,1,0.050103204246117555,0.7674347159235984,0.5842066741625475,0.6328077871869996,0.47607366651798605
